year,geo_name,geo,median_property_value,median_property_value_moe
2014,"Dunn County","05000US55033",154900.0,3346.0
2014,"Culebra Municipio","05000US72049",154900.0,28558.0
2014,"Pennington County, SD","05000US46103",154900.0,3130.0
2014,"Pottawatomie County","05000US20149",154800.0,5813.0
2015,"Columbia County","05000US53013",154800.0,13094.0
2013,"Androscoggin County, ME","05000US23001",154800.0,2340.0
2015,"Mason County","05000US48319",154800.0,22631.0
2014,"Huerfano County","05000US08055",154700.0,18884.0
2013,"Clay County","05000US37043",154700.0,13770.0
2013,"Bonneville County, ID","05000US16019",154700.0,2777.0
2014,"Winona County","05000US27169",154700.0,3387.0
2013,"La Crosse County, WI","05000US55063",154700.0,2141.0
2013,"Grant County","05000US53025",154700.0,5331.0
2013,"North Slope Borough","05000US02185",154600.0,9358.0
2014,"Charles City County","05000US51036",154600.0,7859.0
2014,"Klamath County","05000US41035",154600.0,4722.0
2013,"Lincoln County","05000US37109",154600.0,4682.0
2013,"Camden County","05000US13039",154500.0,5673.0
2015,"Craven County, NC","05000US37049",154500.0,3463.0
2014,"Pender County","05000US37141",154500.0,5182.0
2014,"Custer County","05000US16037",154500.0,10812.0
2014,"Tuscaloosa County, AL","05000US01125",154500.0,2285.0
2014,"La Crosse County, WI","05000US55063",154500.0,2108.0
2013,"Clermont County, OH","05000US39025",154500.0,2279.0
2014,"Greenville County, SC","05000US45045",154500.0,1647.0
2014,"Milwaukee County, WI","05000US55079",154400.0,946.0
2013,"Polk County, IA","05000US19153",154400.0,1419.0
2014,"Brazos County, TX","05000US48041",154400.0,3129.0
2015,"Clinton County","05000US26037",154400.0,2478.0
2013,"Jessamine County","05000US21113",154300.0,5510.0
2013,"Union County","05000US42119",154300.0,4637.0
2015,"Lee County, AL","05000US01081",154300.0,3405.0
2013,"Garfield County","05000US49017",154300.0,9428.0
2013,"King and Queen County","05000US51097",154200.0,17896.0
2013,"Hamilton County, TN","05000US47065",154200.0,1745.0
2014,"Camas County","05000US16025",154200.0,31465.0
2015,"Orleans County","05000US50019",154100.0,4879.0
2015,"Bossier Parish, LA","05000US22015",154100.0,5069.0
2013,"Warren County","05000US19181",154100.0,4159.0
2014,"Onslow County, NC","05000US37133",154100.0,2929.0
2013,"Wabasha County","05000US27157",154000.0,5322.0
2015,"Onslow County, NC","05000US37133",154000.0,2858.0
2014,"Grand Forks County","05000US38035",154000.0,2889.0
2013,"Dodge County","05000US55027",154000.0,2272.0
2014,"Union County","05000US42119",154000.0,4869.0
2014,"Bonneville County, ID","05000US16019",154000.0,2722.0
2015,"Winona County","05000US27169",153900.0,3380.0
2015,"Idaho County","05000US16049",153700.0,6239.0
2015,"Dunn County","05000US55033",153700.0,3393.0
2014,"Floyd County","05000US51063",153700.0,10868.0
2013,"Pottawatomie County","05000US20149",153700.0,4934.0
2014,"Carolina Municipio, PR","05000US72031",153700.0,1496.0
2014,"Clay County, FL","05000US12019",153700.0,2597.0
2014,"Effingham County","05000US13103",153700.0,4887.0
2015,"Bath County","05000US51017",153700.0,29943.0
2013,"Clay County, MO","05000US29047",153700.0,1821.0
2014,"Union County","05000US46127",153600.0,7321.0
2013,"Accomack County","05000US51001",153600.0,6406.0
2013,"Morrison County","05000US27097",153600.0,3410.0
2013,"Somerset County","05000US24039",153600.0,8141.0
2014,"Clay County, MO","05000US29047",153600.0,2033.0
2013,"Greenville County, SC","05000US45045",153600.0,2196.0
2014,"Craven County, NC","05000US37049",153500.0,4437.0
2014,"Toa Alta Municipio","05000US72135",153500.0,4414.0
2015,"Berkeley County, SC","05000US45015",153500.0,3146.0
2014,"Ottawa County, MI","05000US26139",153500.0,1486.0
2014,"Walton County","05000US13297",153500.0,2979.0
2013,"Prince Edward County","05000US51147",153400.0,10910.0
2015,"Pender County","05000US37141",153400.0,5490.0
2015,"Rankin County, MS","05000US28121",153300.0,2796.0
2015,"Morrison County","05000US27097",153300.0,3177.0
2013,"Tuscaloosa County, AL","05000US01125",153300.0,2261.0
2015,"Monroe County","05000US13207",153300.0,9049.0
2013,"Churchill County","05000US32001",153300.0,7091.0
2015,"Accomack County","05000US51001",153300.0,7028.0
2013,"Lake County","05000US27075",153200.0,4926.0
2013,"Ottawa County, MI","05000US26139",153200.0,1495.0
2015,"Fulton County","05000US42057",153200.0,3570.0
2013,"Montour County","05000US42093",153200.0,6741.0
2015,"Lincoln County","05000US37109",153200.0,5302.0
2014,"Kerr County","05000US48265",153100.0,6046.0
2015,"Mills County","05000US19129",153100.0,6394.0
2015,"Dodge County","05000US55027",153100.0,2569.0
2015,"Stone County","05000US29209",153100.0,9266.0
2015,"Modoc County","05000US06049",153100.0,15558.0
2013,"Robertson County","05000US47147",153100.0,4449.0
2013,"Richland County","05000US30083",153000.0,10209.0
2015,"Craig County","05000US51045",153000.0,16963.0
2014,"Burnet County","05000US48053",153000.0,7512.0
2015,"Clay County, FL","05000US12019",153000.0,3735.0
2015,"Charlevoix County","05000US26029",153000.0,4171.0
2015,"Hood County","05000US48221",153000.0,6317.0
2014,"Humboldt County","05000US32013",152900.0,11901.0
2013,"Parker County, TX","05000US48367",152900.0,4591.0
2015,"Brazoria County, TX","05000US48039",152900.0,2166.0
2014,"Minnehaha County, SD","05000US46099",152900.0,1784.0
2015,"Walton County","05000US13297",152900.0,4094.0
2013,"Cheatham County","05000US47021",152900.0,5651.0
2014,"Dodge County","05000US55027",152900.0,2474.0
2015,"Lancaster County, NE","05000US31109",152900.0,1854.0
2013,"Kennebec County, ME","05000US23011",152800.0,2525.0
2015,"Carolina Municipio, PR","05000US72031",152800.0,1358.0
2014,"Floyd County","05000US18043",152800.0,3549.0
2015,"Warren County","05000US29219",152800.0,6690.0
2013,"Piute County","05000US49031",152800.0,15171.0
2014,"Androscoggin County, ME","05000US23001",152800.0,2596.0
2013,"Pike County","05000US13231",152800.0,7050.0
2015,"Washington County","05000US48477",152800.0,10912.0
2015,"DeSoto County, MS","05000US28033",152700.0,2487.0
2014,"Clarke County, GA","05000US13059",152700.0,3572.0
2014,"Lincoln County","05000US37109",152700.0,5029.0
2014,"North Slope Borough","05000US02185",152700.0,16717.0
2015,"McClain County","05000US40087",152600.0,4057.0
2013,"Burnet County","05000US48053",152600.0,7067.0
2013,"DeSoto County, MS","05000US28033",152600.0,2676.0
2013,"Bath County","05000US51017",152600.0,16118.0
2015,"Livingston Parish, LA","05000US22063",152600.0,3240.0
2015,"Effingham County","05000US13103",152600.0,3989.0
2014,"Merced County, CA","05000US06047",152600.0,2743.0
2014,"Accomack County","05000US51001",152500.0,9362.0
2015,"Moore County","05000US47127",152500.0,10682.0
2013,"Livingston Parish, LA","05000US22063",152500.0,2508.0
2014,"Clermont County, OH","05000US39025",152400.0,2377.0
2013,"Huerfano County","05000US08055",152400.0,22353.0
2013,"Toa Alta Municipio","05000US72135",152400.0,3828.0
2013,"Craven County, NC","05000US37049",152400.0,4916.0
2014,"Baker County","05000US41001",152400.0,10464.0
2015,"Baltimore city, MD","05000US24510",152400.0,1718.0
2015,"Washington County, PA","05000US42125",152400.0,2079.0
2013,"Sheboygan County, WI","05000US55117",152300.0,2011.0
2014,"Morrison County","05000US27097",152200.0,3005.0
2015,"Licking County, OH","05000US39089",152200.0,1946.0
2013,"Itasca County","05000US27061",152200.0,3622.0
2015,"Fremont County","05000US16043",152100.0,7606.0
2013,"Jefferson County, MO","05000US29099",152100.0,1747.0
2013,"Grand Forks County","05000US38035",152100.0,2883.0
2014,"Itasca County","05000US27061",152000.0,3852.0
2015,"Eau Claire County, WI","05000US55035",152000.0,3155.0
2014,"Brookings County","05000US46011",152000.0,7257.0
2015,"Washington County, AR","05000US05143",151900.0,3398.0
2014,"Robertson County","05000US47147",151900.0,4327.0
2014,"Warren County","05000US29219",151800.0,5535.0
2014,"Camden County","05000US13039",151800.0,6689.0
2015,"Milwaukee County, WI","05000US55079",151700.0,973.0
2013,"Onslow County, NC","05000US37133",151700.0,3580.0
2014,"Mills County","05000US19129",151700.0,7487.0
2014,"Lafayette County","05000US28071",151700.0,11085.0
2015,"Portage County","05000US55097",151700.0,2542.0
2015,"Hot Springs County","05000US56017",151600.0,12524.0
2015,"Bremer County","05000US19017",151600.0,4100.0
2014,"Wilson County","05000US48493",151600.0,5605.0
2014,"Idaho County","05000US16049",151600.0,7375.0
2015,"Imperial County, CA","05000US06025",151600.0,3755.0
2015,"Prince Edward County","05000US51147",151500.0,11981.0
2015,"Klamath County","05000US41035",151500.0,4445.0
2015,"Ashe County","05000US37009",151500.0,8685.0
2013,"Pinellas County, FL","05000US12103",151500.0,1352.0
2013,"Winneshiek County","05000US19191",151500.0,6409.0
2013,"Las Animas County","05000US08071",151500.0,9004.0
2015,"Campbell County","05000US51031",151500.0,3803.0
2014,"Kennebec County, ME","05000US23011",151400.0,2717.0
2013,"Charlevoix County","05000US26029",151400.0,4317.0
2013,"Sevier County","05000US49041",151400.0,5675.0
2013,"Duval County, FL","05000US12031",151400.0,1690.0
2014,"McLeod County","05000US27085",151400.0,4118.0
2013,"Holmes County","05000US39075",151400.0,5649.0
2013,"Brazos County, TX","05000US48041",151400.0,3074.0
2013,"Williams County","05000US38105",151400.0,9343.0
2014,"Ashe County","05000US37009",151300.0,9740.0
2013,"Lake County, OH","05000US39085",151300.0,1834.0
2015,"Buffalo County","05000US31019",151300.0,3981.0
2013,"Warren County","05000US29219",151300.0,6237.0
2014,"DeSoto County, MS","05000US28033",151200.0,2756.0
2015,"Chambers County","05000US48071",151200.0,9917.0
2014,"McClain County","05000US40087",151200.0,5001.0
2014,"Bath County","05000US51017",151200.0,30457.0
2014,"Las Animas County","05000US08071",151200.0,8307.0
2015,"Forsyth County, NC","05000US37067",151100.0,1817.0
2015,"Androscoggin County, ME","05000US23001",151100.0,2696.0
2015,"Camden County","05000US13039",151100.0,6525.0
2014,"Berkeley County, SC","05000US45015",151100.0,2714.0
2014,"Livingston Parish, LA","05000US22063",151100.0,3442.0
2014,"Rankin County, MS","05000US28121",151100.0,3083.0
2014,"Campbell County","05000US51031",151000.0,5845.0
2015,"Churchill County","05000US32001",151000.0,7737.0
2013,"Idaho County","05000US16049",150900.0,7503.0
2015,"Oconto County","05000US55083",150900.0,3249.0
2013,"Ashe County","05000US37009",150900.0,9433.0
2014,"Boone County","05000US17007",150900.0,5065.0
2015,"Pope County","05000US27121",150900.0,6233.0
2015,"Portage County, OH","05000US39133",150900.0,2924.0
2013,"Hood County","05000US48221",150900.0,6112.0
2015,"Pamlico County","05000US37137",150800.0,12882.0
2013,"Franklin County, OH","05000US39049",150800.0,1089.0
2014,"Licking County, OH","05000US39089",150800.0,2174.0
2014,"Sheboygan County, WI","05000US55117",150800.0,2557.0
2015,"Benton County, AR","05000US05007",150800.0,2946.0
2013,"Kerr County","05000US48265",150700.0,8578.0
2015,"Susquehanna County","05000US42115",150700.0,3613.0
2015,"Franklin County, OH","05000US39049",150600.0,1214.0
2013,"Forsyth County, NC","05000US37067",150600.0,1800.0
2014,"Steele County","05000US27147",150600.0,3958.0
2015,"Kennebec County, ME","05000US23011",150600.0,2543.0
2015,"Saunders County","05000US31155",150600.0,6343.0
2015,"Las Animas County","05000US08071",150600.0,9727.0
2014,"Hood County","05000US48221",150600.0,6551.0
2013,"Custer County","05000US16037",150600.0,21664.0
2013,"Adams County","05000US16003",150500.0,22076.0
2014,"Stone County","05000US29209",150500.0,8998.0
2015,"Steele County","05000US27147",150500.0,3935.0
2013,"Franklin County, MO","05000US29071",150500.0,3337.0
2015,"Campbell County","05000US21037",150400.0,3384.0
2013,"Berkeley County, SC","05000US45015",150400.0,2943.0
2013,"Gem County","05000US16045",150400.0,7839.0
2014,"Twin Falls County","05000US16083",150400.0,4204.0
2015,"Jefferson County, KY","05000US21111",150400.0,1306.0
2013,"Floyd County","05000US18043",150400.0,3425.0
2014,"Galveston County, TX","05000US48167",150300.0,2292.0
2014,"Dorado Municipio","05000US72051",150300.0,10194.0
2013,"Campbell County","05000US51031",150300.0,5109.0
2013,"Portage County, OH","05000US39133",150300.0,2769.0
2013,"Union County","05000US46127",150300.0,7847.0
2015,"Clarke County, GA","05000US13059",150300.0,3803.0
2014,"Forsyth County, NC","05000US37067",150300.0,1479.0
2014,"Jefferson County, MO","05000US29099",150200.0,2385.0
2015,"Champaign County, IL","05000US17019",150200.0,2625.0
2015,"Ellis County","05000US20051",150200.0,5139.0
2013,"Gates County","05000US37073",150200.0,10702.0
2015,"Lancaster County","05000US45057",150200.0,5918.0
2015,"Pinellas County, FL","05000US12103",150200.0,1527.0
2013,"Franklin County","05000US18047",150100.0,7915.0
2014,"Lee County, AL","05000US01081",150100.0,4121.0
2015,"Amherst County","05000US51009",150100.0,4927.0
2014,"Fremont County","05000US16043",150100.0,7459.0
2014,"Monroe County","05000US13207",150000.0,10795.0
2015,"Richmond County","05000US51159",150000.0,16420.0
2015,"St. John the Baptist Parish","05000US22095",150000.0,5306.0
2015,"Garfield County","05000US30033",150000.0,55476.0
2014,"Franklin County, OH","05000US39049",150000.0,1108.0
2015,"Benzie County","05000US26019",150000.0,4582.0
2013,"Eau Claire County, WI","05000US55035",150000.0,2469.0
2015,"Toa Alta Municipio","05000US72135",150000.0,4521.0
2015,"Beaver County","05000US49001",150000.0,8847.0
2014,"Lee County, FL","05000US12071",150000.0,2663.0
2014,"Lancaster County, NE","05000US31109",150000.0,1531.0
2013,"Austin County","05000US48015",150000.0,8221.0
2013,"Southampton County","05000US51175",150000.0,11491.0
2013,"St. John the Baptist Parish","05000US22095",149900.0,3832.0
2014,"Oconto County","05000US55083",149900.0,3305.0
2014,"Jefferson County, KY","05000US21111",149900.0,1086.0
2013,"Rockdale County","05000US13247",149900.0,4930.0
2015,"Jefferson County, MO","05000US29099",149900.0,2205.0
2013,"Richland County, SC","05000US45079",149800.0,1940.0
2015,"Richland County, SC","05000US45079",149700.0,2130.0
2014,"Somerset County","05000US24039",149700.0,9685.0
2014,"Charlevoix County","05000US26029",149700.0,4858.0
2013,"Benzie County","05000US26019",149700.0,4927.0
2013,"Minnehaha County, SD","05000US46099",149600.0,2124.0
2015,"Somerset County","05000US24039",149600.0,12179.0
2014,"West Baton Rouge Parish","05000US22121",149500.0,12097.0
2013,"Wood County, OH","05000US39173",149500.0,2893.0
2013,"Licking County, OH","05000US39089",149500.0,2179.0
2013,"Champaign County, IL","05000US17019",149500.0,2672.0
2013,"Ogle County","05000US17141",149500.0,4307.0
2013,"Lee County, FL","05000US12071",149400.0,2691.0
2013,"Lincoln County","05000US29113",149400.0,5628.0
2015,"Dubuque County","05000US19061",149400.0,2259.0
2015,"Franklin County, MO","05000US29071",149400.0,3223.0
2013,"Mills County","05000US19129",149400.0,7189.0
2015,"Sevier County","05000US49041",149400.0,5725.0
2014,"Washington County, AR","05000US05143",149400.0,3421.0
2014,"Eau Claire County, WI","05000US55035",149300.0,2717.0
2014,"Portage County, OH","05000US39133",149300.0,2705.0
2014,"Champaign County, IL","05000US17019",149200.0,2279.0
2015,"Madison County","05000US39097",149200.0,6380.0
2013,"Pickaway County","05000US39129",149200.0,4048.0
2014,"St. John the Baptist Parish","05000US22095",149200.0,4360.0
2015,"Lynchburg city","05000US51680",149200.0,3667.0
2015,"Cole County","05000US29051",149200.0,3749.0
2013,"Jefferson County, KY","05000US21111",149100.0,994.0
2015,"Jefferson County","05000US41031",149100.0,11541.0
2014,"Amherst County","05000US51009",149000.0,5537.0
2013,"Kewaunee County","05000US55061",149000.0,5234.0
2015,"Randall County, TX","05000US48381",149000.0,2858.0
2013,"Rankin County, MS","05000US28121",148900.0,2829.0
2013,"Twin Falls County","05000US16083",148900.0,3514.0
2015,"Beltrami County","05000US27007",148800.0,5601.0
2015,"Burnett County","05000US55013",148800.0,4096.0
2013,"Washington County, AR","05000US05143",148800.0,3299.0
2014,"Brazoria County, TX","05000US48039",148800.0,2723.0
2013,"San Juan County, NM","05000US35045",148700.0,5766.0
2014,"Jasper County","05000US18073",148700.0,5134.0
2013,"Amherst County","05000US51009",148700.0,6283.0
2015,"Goshen County","05000US56015",148700.0,8581.0
2013,"Midland County, TX","05000US48329",148600.0,4653.0
2013,"Galveston County, TX","05000US48167",148600.0,2843.0
2013,"Lancaster County, NE","05000US31109",148600.0,1492.0
2015,"Radford city","05000US51750",148600.0,11785.0
2015,"Putnam County","05000US54079",148600.0,5390.0
2015,"Chippewa County","05000US55017",148500.0,3204.0
2014,"Benton County, AR","05000US05007",148500.0,2655.0
2014,"Radford city","05000US51750",148400.0,15503.0
2015,"Warrick County","05000US18173",148400.0,4467.0
2015,"McLeod County","05000US27085",148300.0,4258.0
2014,"Cass County","05000US31025",148300.0,5046.0
2015,"Jasper County","05000US18073",148300.0,4545.0
2013,"Monroe County","05000US13207",148300.0,11274.0
2014,"Sevier County","05000US49041",148300.0,7028.0
2013,"Washington County","05000US36115",148300.0,4852.0
2015,"Appomattox County","05000US51011",148200.0,11038.0
2014,"Lake County, OH","05000US39085",148200.0,1522.0
