year,geo_name,geo,income,income_moe,income_rank
2015,"Livingston County","05000US29117",43350.0,3719.0,1788.0
2015,"Ross County","05000US39141",43345.0,2054.0,1789.0
2014,"Nash County","05000US37127",43341.0,1626.0,1749.0
2013,"Lafayette County","05000US28071",43328.0,2887.0,1686.0
2013,"Teton County","05000US30099",43327.0,3336.0,1687.0
2015,"Clarke County","05000US19039",43327.0,3242.0,1790.0
2014,"Darke County","05000US39037",43323.0,1286.0,1750.0
2014,"Grant County","05000US38037",43317.0,3545.0,1751.0
2014,"Lee County","05000US19111",43314.0,2212.0,1752.0
2015,"Lee County","05000US19111",43312.0,1869.0,1791.0
2015,"Washington County","05000US51191",43310.0,1910.0,1792.0
2015,"Horry County, SC","05000US45051",43299.0,1047.0,1793.0
2013,"Stafford County","05000US20185",43292.0,3177.0,1688.0
2014,"Venango County","05000US42121",43291.0,1404.0,1753.0
2015,"Newton County","05000US29145",43290.0,1699.0,1794.0
2014,"Mendocino County","05000US06045",43290.0,1704.0,1754.0
2013,"Bedford County","05000US42009",43290.0,1469.0,1689.0
2015,"Gray County","05000US48179",43288.0,2693.0,1795.0
2013,"Lucas County","05000US19117",43288.0,3163.0,1690.0
2014,"Montgomery County, OH","05000US39113",43281.0,620.0,1755.0
2014,"Lucas County","05000US19117",43280.0,2574.0,1756.0
2014,"Carter County","05000US40019",43280.0,2554.0,1756.0
2014,"Yuma County","05000US08125",43279.0,4448.0,1758.0
2013,"Clark County","05000US55019",43276.0,1551.0,1691.0
2013,"Lawrence County","05000US46081",43273.0,3276.0,1692.0
2015,"Lincoln County","05000US16063",43273.0,2766.0,1796.0
2013,"Clearwater County","05000US27029",43269.0,2396.0,1693.0
2013,"Minidoka County","05000US16067",43266.0,1805.0,1694.0
2014,"Union County","05000US41061",43265.0,2250.0,1759.0
2013,"Ross County","05000US39141",43264.0,1480.0,1695.0
2015,"Pontotoc County","05000US40123",43261.0,1340.0,1797.0
2013,"Love County","05000US40085",43260.0,2751.0,1696.0
2013,"Goshen County","05000US56015",43257.0,2230.0,1697.0
2015,"Pawnee County","05000US20145",43250.0,8169.0,1798.0
2013,"Sheridan County","05000US38083",43250.0,4004.0,1698.0
2015,"Jefferson County","05000US17081",43247.0,2341.0,1799.0
2014,"Lee County","05000US28081",43240.0,1814.0,1760.0
2014,"Fall River County","05000US46047",43239.0,4997.0,1761.0
2013,"Beltrami County","05000US27007",43231.0,2075.0,1699.0
2014,"Greeley County","05000US31077",43226.0,4462.0,1762.0
2014,"Wasco County","05000US41065",43226.0,1935.0,1762.0
2014,"Trumbull County, OH","05000US39155",43226.0,755.0,1762.0
2015,"Walworth County","05000US46129",43221.0,2732.0,1800.0
2013,"Clarke County","05000US19039",43216.0,3207.0,1700.0
2014,"Parke County","05000US18121",43214.0,2314.0,1765.0
2014,"Liberty County","05000US13179",43209.0,1640.0,1766.0
2013,"Dade County","05000US13083",43205.0,3820.0,1701.0
2014,"Kershaw County","05000US45055",43203.0,2301.0,1767.0
2014,"Calhoun County, MI","05000US26025",43199.0,1353.0,1768.0
2015,"Neosho County","05000US20133",43195.0,2924.0,1801.0
2013,"Milwaukee County, WI","05000US55079",43193.0,447.0,1702.0
2014,"Clay County","05000US17025",43189.0,3076.0,1769.0
2013,"Montezuma County","05000US08083",43188.0,2338.0,1703.0
2013,"Harrison County","05000US54033",43183.0,1517.0,1704.0
2013,"Van Buren County","05000US19177",43181.0,1935.0,1705.0
2015,"Garfield County","05000US31071",43179.0,4020.0,1802.0
2014,"Greene County","05000US17061",43178.0,1533.0,1770.0
2013,"Asotin County","05000US53003",43175.0,2382.0,1706.0
2015,"Harrison County","05000US39067",43173.0,1874.0,1803.0
2014,"Jefferson County","05000US17081",43173.0,1474.0,1771.0
2014,"Floyd County","05000US19067",43169.0,3548.0,1772.0
2015,"Marion County","05000US54049",43165.0,2573.0,1804.0
2014,"Butte County, CA","05000US06007",43165.0,1130.0,1773.0
2015,"Polk County, FL","05000US12105",43162.0,880.0,1805.0
2015,"Cleveland County","05000US05025",43158.0,4010.0,1806.0
2014,"Audrain County","05000US29007",43139.0,2450.0,1774.0
2015,"Monroe County","05000US29137",43138.0,2461.0,1807.0
2015,"Price County","05000US55099",43137.0,1394.0,1808.0
2013,"Clark County, OH","05000US39023",43136.0,904.0,1707.0
2014,"Harrison County","05000US54033",43130.0,1536.0,1775.0
2015,"Miami-Dade County, FL","05000US12086",43129.0,454.0,1809.0
2015,"Lauderdale County","05000US01077",43125.0,1602.0,1810.0
2014,"Pierce County","05000US38069",43125.0,4261.0,1776.0
2013,"Williamson County","05000US17199",43125.0,1706.0,1708.0
2013,"Harrison County, MS","05000US28047",43124.0,1487.0,1709.0
2013,"Madison County, IN","05000US18095",43120.0,1247.0,1710.0
2013,"Polk County, FL","05000US12105",43113.0,556.0,1711.0
2015,"Charles Mix County","05000US46023",43109.0,2451.0,1811.0
2014,"Canyon County, ID","05000US16027",43108.0,966.0,1777.0
2014,"Sierra County","05000US06091",43107.0,7027.0,1778.0
2015,"Yuma County","05000US08125",43105.0,4306.0,1812.0
2013,"Miami-Dade County, FL","05000US12086",43100.0,420.0,1712.0
2014,"Miami-Dade County, FL","05000US12086",43099.0,456.0,1779.0
2013,"Matagorda County","05000US48321",43096.0,2768.0,1713.0
2014,"Massac County","05000US17127",43092.0,2344.0,1780.0
2013,"Williams County","05000US39171",43089.0,1982.0,1714.0
2013,"Ellis County","05000US20051",43085.0,1873.0,1715.0
2014,"Marion County","05000US54049",43085.0,2307.0,1781.0
2013,"Nash County","05000US37127",43084.0,1576.0,1716.0
2013,"Davidson County, NC","05000US37057",43083.0,1923.0,1717.0
2014,"Wright County","05000US19197",43082.0,3824.0,1782.0
2014,"Stephens County","05000US48429",43082.0,3034.0,1782.0
2013,"Nicholas County","05000US21181",43081.0,4689.0,1718.0
2014,"Oneida County","05000US16071",43078.0,3838.0,1784.0
2014,"Edgar County","05000US17045",43075.0,2816.0,1785.0
2015,"Alachua County, FL","05000US12001",43073.0,1713.0,1813.0
2015,"Trumbull County, OH","05000US39155",43073.0,791.0,1813.0
2013,"Waushara County","05000US55137",43070.0,1415.0,1719.0
2015,"Rowan County, NC","05000US37159",43069.0,1264.0,1815.0
2014,"Vanderburgh County, IN","05000US18163",43067.0,1023.0,1786.0
2014,"Merced County, CA","05000US06047",43066.0,1381.0,1787.0
2014,"Pike County","05000US18125",43065.0,3418.0,1788.0
2014,"Polk County, FL","05000US12105",43063.0,730.0,1789.0
2014,"Page County","05000US51139",43063.0,2189.0,1789.0
2013,"Phillips County","05000US20147",43059.0,2639.0,1720.0
2015,"Vanderburgh County, IN","05000US18163",43046.0,1049.0,1816.0
2014,"Belmont County","05000US39013",43045.0,1511.0,1791.0
2013,"Alamance County, NC","05000US37001",43043.0,1372.0,1721.0
2015,"Saginaw County, MI","05000US26145",43042.0,795.0,1817.0
2013,"Tuscola County","05000US26157",43039.0,1129.0,1722.0
2014,"Tillamook County","05000US41057",43037.0,2143.0,1792.0
2013,"Trousdale County","05000US47169",43034.0,8237.0,1723.0
2015,"Lyman County","05000US46085",43030.0,3622.0,1818.0
2015,"San Jacinto County","05000US48407",43029.0,4256.0,1819.0
2013,"Mobile County, AL","05000US01097",43028.0,836.0,1724.0
2013,"Creek County","05000US40037",43026.0,1313.0,1725.0
2013,"Glenn County","05000US06021",43023.0,4770.0,1726.0
2013,"Lincoln County","05000US35027",43014.0,2370.0,1727.0
2013,"Audrain County","05000US29007",43013.0,2390.0,1728.0
2014,"Clark County, OH","05000US39023",43011.0,1070.0,1793.0
2013,"Franklin County","05000US31061",43011.0,3966.0,1729.0
2013,"Phillips County","05000US08095",43011.0,5277.0,1729.0
2013,"Page County","05000US19145",43010.0,2481.0,1731.0
2015,"Jefferson County","05000US31095",43008.0,2981.0,1820.0
2014,"Lewis County","05000US29111",43000.0,2268.0,1794.0
2014,"Knox County","05000US18083",42997.0,2758.0,1795.0
2014,"Deaf Smith County","05000US48117",42995.0,2119.0,1796.0
2015,"Chautauqua County, NY","05000US36013",42993.0,986.0,1821.0
2013,"Blair County, PA","05000US42013",42992.0,1401.0,1732.0
2015,"McIntosh County","05000US13191",42988.0,4556.0,1822.0
2013,"Yavapai County, AZ","05000US04025",42987.0,1240.0,1733.0
2015,"Jim Wells County","05000US48249",42986.0,4198.0,1823.0
2015,"Gonzales County","05000US48177",42983.0,2287.0,1824.0
2013,"Kittitas County","05000US53037",42982.0,2927.0,1734.0
2013,"Jefferson County","05000US17081",42981.0,1672.0,1735.0
2014,"Lawrence County","05000US39087",42981.0,1995.0,1797.0
2015,"Mendocino County","05000US06045",42980.0,1757.0,1825.0
2013,"Holt County","05000US29087",42979.0,3193.0,1736.0
2015,"Vermilion County","05000US17183",42977.0,1779.0,1826.0
2013,"Pierce County","05000US38069",42975.0,5565.0,1737.0
2015,"Catron County","05000US35003",42973.0,5065.0,1827.0
2015,"Marion County","05000US39101",42966.0,2226.0,1828.0
2013,"Stone County","05000US28131",42963.0,3073.0,1738.0
2014,"Haakon County","05000US46055",42950.0,6675.0,1798.0
2014,"St. Martin Parish","05000US22099",42948.0,3373.0,1799.0
2014,"Newton County","05000US29145",42939.0,1362.0,1800.0
2013,"Titus County","05000US48449",42939.0,2037.0,1739.0
2014,"Washington County, TN","05000US47179",42935.0,1450.0,1801.0
2013,"Lane County, OR","05000US41039",42931.0,803.0,1740.0
2015,"Red Willow County","05000US31145",42931.0,4618.0,1829.0
2014,"Kerr County","05000US48265",42930.0,2547.0,1802.0
2014,"Henry County","05000US01067",42926.0,2931.0,1803.0
2015,"Koochiching County","05000US27071",42919.0,2720.0,1830.0
2013,"Spartanburg County, SC","05000US45083",42919.0,1130.0,1741.0
2013,"Blaine County","05000US31009",42917.0,11865.0,1742.0
2014,"Lewis County","05000US53041",42917.0,1447.0,1804.0
2014,"Bowie County","05000US48037",42917.0,1842.0,1804.0
2013,"White County","05000US17193",42914.0,4207.0,1743.0
2014,"McKean County","05000US42083",42913.0,1454.0,1806.0
2014,"Pulaski County","05000US18131",42910.0,2548.0,1807.0
2014,"Lancaster County","05000US45057",42906.0,1777.0,1808.0
2013,"Page County","05000US51139",42906.0,2147.0,1744.0
2015,"Cleburne County","05000US05023",42905.0,2785.0,1831.0
2014,"Worth County","05000US29227",42905.0,4621.0,1809.0
2013,"Franklin County","05000US47051",42904.0,1782.0,1745.0
2014,"Marion County","05000US39101",42904.0,1613.0,1810.0
2015,"Greeley County","05000US31077",42904.0,3035.0,1832.0
2015,"Jefferson County","05000US42065",42903.0,1635.0,1833.0
2014,"Tate County","05000US28137",42902.0,2200.0,1811.0
2015,"Jefferson County","05000US19101",42899.0,3322.0,1834.0
2013,"Scott County","05000US18143",42898.0,2008.0,1746.0
2015,"Hyde County","05000US37095",42897.0,6334.0,1835.0
2015,"Canyon County, ID","05000US16027",42888.0,1106.0,1836.0
2013,"Trumbull County, OH","05000US39155",42880.0,835.0,1747.0
2015,"Tate County","05000US28137",42880.0,2739.0,1837.0
2015,"Anderson County","05000US47001",42880.0,1488.0,1837.0
2014,"Clarion County","05000US42031",42880.0,1570.0,1812.0
2015,"Lawrence County","05000US39087",42874.0,2372.0,1839.0
2014,"Davidson County, NC","05000US37057",42866.0,1257.0,1813.0
2014,"Jefferson County","05000US12065",42866.0,4238.0,1813.0
2014,"Fergus County","05000US30027",42865.0,3797.0,1815.0
2014,"Tulare County, CA","05000US06107",42863.0,901.0,1816.0
2013,"Karnes County","05000US48255",42862.0,3643.0,1748.0
2013,"Lewis County","05000US53041",42860.0,1739.0,1749.0
2014,"Titus County","05000US48449",42856.0,2719.0,1817.0
2014,"Ballard County","05000US21007",42852.0,3272.0,1818.0
2014,"White County","05000US05145",42852.0,1872.0,1818.0
2014,"Fisher County","05000US48151",42850.0,5129.0,1820.0
2013,"Humphreys County","05000US47085",42846.0,3145.0,1750.0
2013,"Lauderdale County","05000US01077",42844.0,1182.0,1751.0
2013,"Elmore County","05000US16039",42842.0,2192.0,1752.0
2015,"Georgetown County","05000US45043",42835.0,2695.0,1840.0
2013,"Washington County","05000US39167",42834.0,1695.0,1753.0
2015,"Albany County","05000US56001",42834.0,2677.0,1841.0
2015,"Sierra County","05000US06091",42833.0,8464.0,1842.0
2015,"Orleans County","05000US50019",42831.0,1753.0,1843.0
2015,"Muskegon County, MI","05000US26121",42829.0,917.0,1844.0
2013,"Live Oak County","05000US48297",42829.0,4215.0,1754.0
2014,"Banks County","05000US13011",42826.0,3970.0,1821.0
2015,"Gasconade County","05000US29073",42826.0,3673.0,1845.0
2013,"Jackson County","05000US40065",42824.0,1835.0,1755.0
2013,"Allen County, OH","05000US39003",42823.0,1206.0,1756.0
2015,"Washington County, TN","05000US47179",42817.0,1365.0,1846.0
2015,"Franklin County","05000US23007",42811.0,2003.0,1847.0
2015,"Washington County","05000US01129",42811.0,2262.0,1847.0
2014,"Collingsworth County","05000US48087",42798.0,8389.0,1822.0
2014,"Bon Homme County","05000US46009",42795.0,4513.0,1823.0
2015,"St. Martin Parish","05000US22099",42794.0,3904.0,1849.0
2014,"Hocking County, OH","05000US39073",42792.0,2027.0,1824.0
2015,"Lee County","05000US28081",42784.0,1667.0,1850.0
2014,"Faulk County","05000US46049",42781.0,5195.0,1825.0
2014,"Edwards County","05000US17047",42779.0,3257.0,1826.0
2015,"Charlton County","05000US13049",42778.0,5730.0,1851.0
2015,"Allegany County","05000US36003",42776.0,1315.0,1852.0
2013,"Albany County","05000US56001",42774.0,2785.0,1757.0
2015,"Franklin County","05000US47051",42773.0,2204.0,1853.0
2014,"Lumpkin County","05000US13187",42764.0,4279.0,1827.0
2013,"Pottawatomie County","05000US40125",42764.0,1199.0,1758.0
2014,"Franklin County","05000US37069",42763.0,2648.0,1828.0
2015,"Essex County","05000US51057",42760.0,5157.0,1854.0
2015,"St. Bernard Parish","05000US22087",42753.0,1795.0,1855.0
2013,"Mayes County","05000US40097",42751.0,1971.0,1759.0
2015,"Richardson County","05000US31147",42750.0,6759.0,1856.0
2013,"Howard County","05000US29089",42747.0,2638.0,1760.0
2014,"Boone County","05000US54005",42740.0,3545.0,1829.0
2014,"Washington County","05000US20201",42738.0,3084.0,1830.0
2014,"Val Verde County","05000US48465",42735.0,2487.0,1831.0
2014,"Allegany County","05000US36003",42726.0,1282.0,1832.0
2015,"Knox County","05000US18083",42725.0,2193.0,1857.0
2014,"Chautauqua County, NY","05000US36013",42720.0,925.0,1833.0
2015,"Nash County","05000US37127",42713.0,1878.0,1858.0
2013,"Tulare County, CA","05000US06107",42708.0,896.0,1761.0
2014,"Valley County","05000US31175",42708.0,4326.0,1834.0
2015,"Hardin County","05000US39065",42703.0,2098.0,1859.0
2013,"Stokes County","05000US37169",42703.0,2494.0,1762.0
2014,"Lauderdale County","05000US01077",42703.0,1341.0,1835.0
2015,"Goshen County","05000US56015",42689.0,4929.0,1860.0
2014,"Asotin County","05000US53003",42689.0,2578.0,1836.0
2015,"McLennan County, TX","05000US48309",42687.0,1183.0,1861.0
2015,"Franklin County","05000US37069",42685.0,2699.0,1862.0
2013,"Delta County","05000US26041",42676.0,1756.0,1763.0
2013,"Nemaha County","05000US31127",42672.0,3219.0,1764.0
2015,"Bowie County","05000US48037",42670.0,1701.0,1863.0
2014,"Hardin County","05000US39065",42670.0,1943.0,1837.0
2013,"Lincoln County","05000US40081",42668.0,1939.0,1765.0
2014,"Crawford County","05000US26039",42666.0,2424.0,1838.0
2014,"St. Lucie County, FL","05000US12111",42665.0,1233.0,1839.0
2014,"Franklin County","05000US47051",42663.0,1886.0,1840.0
2015,"Marshall County","05000US47117",42661.0,2531.0,1864.0
2013,"Union County","05000US12125",42660.0,3302.0,1766.0
2014,"Mercer County","05000US21167",42658.0,4527.0,1841.0
2013,"Long County","05000US13183",42651.0,6271.0,1767.0
2014,"Big Horn County","05000US30003",42650.0,3875.0,1842.0
2014,"Haskell County","05000US48207",42645.0,7172.0,1843.0
2013,"Price County","05000US55099",42644.0,1691.0,1768.0
2014,"Walworth County","05000US46129",42643.0,2593.0,1844.0
2014,"Newaygo County","05000US26123",42640.0,1288.0,1845.0
2013,"Sherman County","05000US41055",42639.0,8078.0,1769.0
2013,"Phillips County","05000US30071",42632.0,4044.0,1770.0
2013,"Lawrence County","05000US18093",42627.0,1580.0,1771.0
2015,"Camas County","05000US16025",42614.0,7321.0,1865.0
2015,"Garfield County","05000US49017",42614.0,3713.0,1865.0
2013,"Rush County","05000US20165",42610.0,3099.0,1772.0
2013,"Martin County","05000US48317",42607.0,5713.0,1773.0
2015,"Union County","05000US17181",42606.0,3300.0,1867.0
2013,"Cattaraugus County","05000US36009",42603.0,1116.0,1774.0
2015,"Cattaraugus County","05000US36009",42601.0,1264.0,1868.0
2014,"Alamance County, NC","05000US37001",42592.0,1234.0,1846.0
2013,"Merced County, CA","05000US06047",42591.0,1310.0,1775.0
2015,"Clark County","05000US20025",42589.0,5461.0,1869.0
2014,"Fulton County","05000US18049",42585.0,2662.0,1847.0
2014,"Carroll County","05000US29033",42582.0,3856.0,1848.0
2015,"Tillamook County","05000US41057",42581.0,2666.0,1870.0
2014,"Van Zandt County","05000US48467",42579.0,2157.0,1849.0
2014,"Beaverhead County","05000US30001",42577.0,4452.0,1850.0
2015,"Pittsburg County","05000US40121",42576.0,1748.0,1871.0
2014,"Gasconade County","05000US29073",42574.0,2925.0,1851.0
2013,"Marion County","05000US39101",42572.0,1681.0,1776.0
2013,"Newaygo County","05000US26123",42571.0,1441.0,1777.0
2013,"Jefferson County, TX","05000US48245",42568.0,897.0,1778.0
2013,"Ward County","05000US48475",42568.0,4377.0,1778.0
2014,"Pontotoc County","05000US40123",42566.0,1648.0,1852.0
2013,"Maries County","05000US29125",42566.0,4165.0,1780.0
2013,"Greene County","05000US13133",42565.0,3297.0,1781.0
2015,"Greene County","05000US17061",42565.0,2439.0,1872.0
2015,"Pierce County","05000US38069",42563.0,5653.0,1873.0
2015,"White County","05000US05145",42554.0,2009.0,1874.0
2013,"Madison County","05000US13195",42549.0,2588.0,1782.0
2014,"Vermilion County","05000US17183",42548.0,1368.0,1853.0
2014,"McLennan County, TX","05000US48309",42544.0,1296.0,1854.0
2015,"Madison County, TN","05000US47113",42544.0,1587.0,1875.0
2015,"Iron County","05000US55051",42543.0,2157.0,1876.0
2013,"Union County","05000US41061",42542.0,1965.0,1783.0
2014,"Branch County","05000US26023",42538.0,1234.0,1855.0
2015,"Caldwell County","05000US21033",42537.0,6024.0,1877.0
2015,"Clarion County","05000US42031",42536.0,1453.0,1878.0
2013,"LaSalle Parish","05000US22059",42528.0,4272.0,1784.0
2013,"Vermillion County","05000US18165",42524.0,3836.0,1785.0
2015,"Calhoun County, MI","05000US26025",42520.0,1056.0,1879.0
2013,"Columbia County","05000US53013",42519.0,4930.0,1786.0
2013,"Stanly County","05000US37167",42518.0,2229.0,1787.0
2013,"Washington County","05000US20201",42515.0,3081.0,1788.0
2014,"Anderson County","05000US48001",42511.0,2149.0,1856.0
2013,"Pearl River County","05000US28109",42510.0,3041.0,1789.0
2014,"Park County","05000US30067",42506.0,2237.0,1857.0
2013,"Valencia County","05000US35061",42506.0,1859.0,1790.0
2013,"Crawford County","05000US42039",42504.0,1368.0,1791.0
2015,"Dundy County","05000US31057",42500.0,7445.0,1880.0
2015,"Nance County","05000US31125",42500.0,7061.0,1880.0
2015,"Holt County","05000US29087",42500.0,2637.0,1880.0
2014,"Sevier County","05000US47155",42499.0,1674.0,1858.0
2013,"Brooke County","05000US54009",42493.0,2681.0,1792.0
2015,"Williams County","05000US39171",42492.0,1988.0,1883.0
2013,"White County","05000US05145",42487.0,1753.0,1793.0
